,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000259891,108.8492021,-0.167744023,0.385719849,-0.43488564,0.663645438,0.912370215
ENSG00000176148,462.5290901,-0.167789177,0.382106796,-0.439115918,0.660577545,0.911483402
ENSG00000169758,193.9391338,-0.167950363,0.215131763,-0.780686037,0.434987175,0.813450057
ENSG00000107771,1999.150835,-0.167958578,0.276821311,-0.606740057,0.544023435,0.864973873
ENSG00000255154,278.3162698,-0.168044267,0.330076091,-0.509107663,0.610676761,0.894613355
ENSG00000066855,120.3944422,-0.168082777,0.262016971,-0.641495764,0.521200632,0.855022047
ENSG00000139173,126.0831359,-0.168091452,0.243153809,-0.69129681,0.489379036,0.84029396
ENSG00000204161,85.5009316,-0.168173748,0.469644632,-0.358087234,0.720278032,0.932206071
ENSG00000173681,151.8089769,-0.16818832,0.189896328,-0.885684952,0.375787319,0.780255091
ENSG00000161544,730.2395603,-0.168194064,0.279226644,-0.602356787,0.546936668,0.865951848
ENSG00000123977,32.66699514,-0.168515812,0.402995929,-0.418157603,0.675831891,0.917553494
ENSG00000177951,784.399043,-0.16852781,0.176352002,-0.955633099,0.339257633,0.755177235
ENSG00000250644,829.7696098,-0.168593979,0.158851285,-1.061332165,0.288538973,0.721611377
ENSG00000198858,1222.726969,-0.16862136,0.261096347,-0.645820449,0.518395643,0.853571805
ENSG00000290989,218.0586233,-0.168670865,0.262501343,-0.642552386,0.520514587,0.854903858
ENSG00000172375,1911.661093,-0.168714,0.178772968,-0.94373328,0.345305963,0.760235245
ENSG00000067704,999.709359,-0.168791303,0.29187683,-0.57829634,0.563064065,0.875076336
ENSG00000214787,20.26667317,-0.168819324,0.360558972,-0.468215567,0.639630441,0.903583608
ENSG00000103404,1094.653984,-0.168838932,0.198144598,-0.852099596,0.394158816,0.79065611
ENSG00000138834,11225.55161,-0.16883902,0.174165131,-0.969419188,0.332336082,0.752663836
ENSG00000092108,645.8047002,-0.168878781,0.127975726,-1.319615721,0.186963351,0.629435886
ENSG00000291079,414.0210238,-0.16888347,0.201186676,-0.839436652,0.401224323,0.794555402
ENSG00000137880,200.6716667,-0.168935353,0.255196186,-0.661982279,0.507982579,0.849928764
ENSG00000148053,15043.58434,-0.168995628,0.245039879,-0.689665816,0.490404368,0.84070647
ENSG00000157014,1467.02826,-0.168999398,0.115408848,-1.46435392,0.143097272,0.582371272
ENSG00000018510,646.1737662,-0.169047533,0.258276507,-0.654521523,0.512775865,0.851732453
ENSG00000134086,1994.044826,-0.169067321,0.30004891,-0.563465873,0.573117693,0.880010574
ENSG00000100916,590.2380633,-0.169119984,0.288864473,-0.585464811,0.558235221,0.871937442
ENSG00000185621,252.6432275,-0.169147323,0.299293601,-0.565155161,0.571968232,0.879164562
ENSG00000152495,1865.625823,-0.169150069,0.353956824,-0.477883339,0.63273324,0.901408566
ENSG00000166922,5984.26778,-0.169193121,0.173970062,-0.972541587,0.330781186,0.751320895
ENSG00000055130,1376.361891,-0.169283023,0.200332307,-0.845011102,0.39810464,0.792493346
ENSG00000070526,50.08336662,-0.169310306,0.481630698,-0.351535537,0.725186617,0.933102692
ENSG00000171148,1800.377857,-0.169322637,0.155951601,-1.085738371,0.277594759,0.713501027
ENSG00000103496,721.0877539,-0.169351145,0.188318115,-0.899282282,0.368502322,0.774837449
ENSG00000150594,170.041293,-0.169353522,0.350126862,-0.483691885,0.628604553,0.90043869
ENSG00000138678,80.90191225,-0.169367525,0.395830403,-0.427879019,0.668739203,0.915029459
ENSG00000160959,1048.50708,-0.169498438,0.140279517,-1.208290716,0.226935458,0.670326983
ENSG00000188636,1412.447266,-0.169525568,0.273976161,-0.618760287,0.536074288,0.86136955
ENSG00000279138,65.09831548,-0.169576794,0.200893674,-0.844112162,0.398606732,0.79269193
ENSG00000092330,633.4157129,-0.169582186,0.193584679,-0.87601037,0.381024396,0.782501677
ENSG00000197498,424.7069075,-0.169736742,0.160632565,-1.05667703,0.290659011,0.723552159
ENSG00000075711,1984.998488,-0.1697802,0.185937193,-0.913105101,0.361187268,0.768098298
ENSG00000161681,11418.0973,-0.169792933,0.19166829,-0.885868667,0.375688302,0.780255091
ENSG00000182667,2212.884529,-0.169864782,0.155525463,-1.092199174,0.274745566,0.711130805
ENSG00000285728,8.691976813,-0.169879273,0.515291023,-0.329676369,0.741644511,0.936928799
ENSG00000228877,37.77504666,-0.169887901,0.274292788,-0.619367001,0.535674615,0.86136955
ENSG00000132305,1380.321483,-0.169934239,0.210545889,-0.807112594,0.419601617,0.80483898
ENSG00000167770,4318.481288,-0.169974898,0.168277794,-1.010085134,0.312454504,0.739177224
ENSG00000107331,9783.838062,-0.169981904,0.304181448,-0.558817458,0.576286307,0.881283779
ENSG00000101049,66.08693154,-0.169988736,0.427883392,-0.397278181,0.691162336,0.922725312
ENSG00000289145,204.07069,-0.170001279,0.249341087,-0.681802108,0.495364091,0.843906554
ENSG00000110074,966.8760672,-0.170001449,0.175058246,-0.971113634,0.331491695,0.752122679
ENSG00000130363,391.6921308,-0.170031018,0.232933335,-0.72995571,0.465417258,0.829349137
ENSG00000291122,1815.007935,-0.170046394,0.177819762,-0.956285128,0.338928202,0.755154577
ENSG00000152061,2026.967693,-0.170047,0.175262935,-0.970239374,0.331927189,0.752389487
ENSG00000174839,227.2050191,-0.170111951,0.16012082,-1.062397448,0.288055292,0.721338301
ENSG00000148225,148.919016,-0.170128296,0.258316138,-0.658604985,0.510149461,0.851132516
ENSG00000183117,544.988287,-0.170144869,0.23766746,-0.715894675,0.474056387,0.834033305
ENSG00000149177,849.2197326,-0.170187923,0.14181559,-1.200064979,0.230114106,0.673992572
ENSG00000166507,343.7634016,-0.17029186,0.260053242,-0.654834596,0.512574254,0.85161289
ENSG00000214719,113.1072839,-0.170303777,0.219702271,-0.775157109,0.438246829,0.815207536
ENSG00000198081,278.6366466,-0.17032516,0.188505022,-0.903557677,0.366229992,0.773005875
ENSG00000162433,1638.583989,-0.170334377,0.199298522,-0.854669548,0.392734113,0.78969431
ENSG00000089220,23439.23599,-0.170348328,0.1403321,-1.213894244,0.224788111,0.66792939
ENSG00000162804,190.1692378,-0.17035098,0.322996961,-0.527407378,0.597910721,0.888037728
ENSG00000062725,1449.969664,-0.17042697,0.250755053,-0.679655176,0.496722824,0.84473556
ENSG00000120805,1764.210979,-0.170709774,0.243971474,-0.699712025,0.484107165,0.837686613
ENSG00000091039,1415.281774,-0.170747193,0.281152072,-0.60731259,0.543643485,0.864973873
ENSG00000198356,2147.978095,-0.17075693,0.149291749,-1.143780092,0.252714848,0.691591049
ENSG00000065665,711.0166934,-0.170799641,0.269390358,-0.634022845,0.526065913,0.857327764
ENSG00000115145,479.3276865,-0.170833607,0.243013682,-0.702979377,0.482068601,0.836524417
ENSG00000288011,25.96632342,-0.171002385,0.305053792,-0.560564692,0.575094327,0.880783781
ENSG00000164880,2601.734928,-0.171011965,0.312103447,-0.547933599,0.583737497,0.883775673
ENSG00000197024,310.2340074,-0.171019378,0.20239809,-0.844965372,0.398130173,0.792493346
ENSG00000171357,126.6134632,-0.171051693,0.230554956,-0.741912889,0.458140116,0.826525676
ENSG00000247516,145.2040147,-0.171168484,0.191686438,-0.892960848,0.37187814,0.777879908
ENSG00000269190,253.6265191,-0.171186075,0.159200969,-1.075282867,0.282248105,0.71674107
ENSG00000290374,56.296951,-0.171239791,0.315849666,-0.542155997,0.587711045,0.884594167
ENSG00000175931,2061.711965,-0.171277495,0.215373041,-0.795259677,0.426462464,0.809132835
ENSG00000103995,19.89954074,-0.171492707,0.556057518,-0.308408217,0.757771731,0.942501566
ENSG00000149809,845.8805522,-0.171570992,0.301256633,-0.569517725,0.569004846,0.877971225
ENSG00000147416,11779.05682,-0.171626509,0.19530437,-0.878764307,0.379529083,0.78205844
ENSG00000166130,44.74678918,-0.171636754,0.240676825,-0.713142008,0.475757887,0.834033305
ENSG00000126804,297.9656469,-0.171639601,0.248599886,-0.690425097,0.489926899,0.840546929
ENSG00000123562,6804.278275,-0.171640722,0.202419097,-0.847947278,0.396467333,0.792113455
ENSG00000243926,31.85550055,-0.171656614,0.388965582,-0.44131569,0.658984469,0.91136791
ENSG00000120437,871.7350653,-0.171700481,0.304006687,-0.564791791,0.572215391,0.879247189
ENSG00000241360,6904.29732,-0.171852806,0.147935509,-1.161673806,0.24536799,0.686516204
ENSG00000138030,394.6140226,-0.17193498,0.18170492,-0.946231835,0.344030352,0.759497487
ENSG00000164841,192.8998977,-0.171960539,0.203784733,-0.843834259,0.398762029,0.792751072
ENSG00000145248,66.68892503,-0.172012161,0.389701404,-0.441394768,0.65892723,0.91136791
ENSG00000293495,198.2891149,-0.17216444,0.358676247,-0.479999558,0.631227708,0.901190106
ENSG00000095906,869.804106,-0.172183797,0.204306925,-0.842770243,0.399356953,0.792990867
ENSG00000198612,2238.986859,-0.17219701,0.21563524,-0.798556904,0.424547385,0.808546399
ENSG00000140323,1616.726272,-0.172212137,0.379784473,-0.45344702,0.650226885,0.907920048
ENSG00000111639,1394.259842,-0.172292375,0.200824017,-0.857927142,0.390932696,0.788572076
ENSG00000100442,1806.493062,-0.172299672,0.159181633,-1.082409247,0.279070721,0.714596936
ENSG00000244701,32.73549629,-0.172325292,0.371894361,-0.463371618,0.643098019,0.904416976
ENSG00000185753,152.7691323,-0.172347965,0.216514076,-0.79601275,0.426024625,0.808818836
ENSG00000151136,469.4362361,-0.172362755,0.242945865,-0.709469802,0.478032984,0.834508254
ENSG00000117602,106.8810372,-0.172363631,0.286895762,-0.600788348,0.547980966,0.866644805
ENSG00000197483,141.9878251,-0.172390455,0.259911761,-0.663265311,0.507160649,0.849109535
ENSG00000204371,2346.545786,-0.172409114,0.220051828,-0.783493214,0.433337537,0.812624689
ENSG00000139675,117.2440301,-0.172487194,0.288524926,-0.597824237,0.549957216,0.867725166
ENSG00000160216,3747.74208,-0.17253955,0.110648819,-1.559343809,0.118915028,0.551171883
ENSG00000016402,81.75720644,-0.1726019,0.38445718,-0.448949608,0.653468009,0.908626223
ENSG00000125779,1058.233121,-0.172609152,0.145996322,-1.182284253,0.237092932,0.679644537
ENSG00000088826,1104.955918,-0.172661765,0.353373354,-0.48861003,0.625117811,0.899194057
ENSG00000152291,3659.742654,-0.17267477,0.250665437,-0.688865492,0.490907917,0.841010722
ENSG00000121577,13.84097439,-0.172702942,0.445980796,-0.387243001,0.698576319,0.925342383
ENSG00000135040,484.7071481,-0.172718655,0.300110866,-0.575516166,0.564942261,0.87585174
ENSG00000188321,93.88148678,-0.172721157,0.399470152,-0.432375626,0.665468431,0.913347537
ENSG00000134897,255.6427152,-0.172742114,0.276210681,-0.625399832,0.531708672,0.858256949
ENSG00000154114,296.9097416,-0.17274743,0.271788011,-0.635596212,0.525039639,0.856519243
ENSG00000112530,176.606796,-0.17279324,0.241583163,-0.715253655,0.47445232,0.834033305
ENSG00000170604,1150.431038,-0.17289189,0.195210302,-0.885669904,0.37579543,0.780255091
ENSG00000174177,409.5590596,-0.172897546,0.23577742,-0.733308327,0.463370397,0.828393784
ENSG00000125354,864.8296198,-0.172940654,0.192232039,-0.899645317,0.368309033,0.774837449
ENSG00000165606,50.06776366,-0.172957245,0.358136502,-0.482936658,0.629140712,0.90052542
ENSG00000155511,2595.626616,-0.17301222,0.21991292,-0.786730585,0.431439596,0.811048184
ENSG00000138621,86.64475168,-0.173020362,0.322732749,-0.536110334,0.591882299,0.88576723
ENSG00000149582,1758.097134,-0.173026132,0.143710003,-1.203995049,0.228591492,0.672209886
ENSG00000204843,12285.64676,-0.173053644,0.312465653,-0.553832531,0.579693463,0.883079656
ENSG00000187391,1859.700472,-0.173115788,0.228447144,-0.757793618,0.448574544,0.822786928
ENSG00000125388,154.9470791,-0.173217032,0.231033208,-0.749749497,0.45340559,0.825550044
ENSG00000138166,193.1892314,-0.173236011,0.342026384,-0.506498968,0.612506414,0.894613355
ENSG00000259431,593.6725534,-0.173251253,0.136926962,-1.265282241,0.20577017,0.652594569
ENSG00000099617,30.27225966,-0.173385578,0.324530892,-0.534265249,0.593158031,0.885812482
ENSG00000148600,491.0190061,-0.173395669,0.248325137,-0.69826064,0.48501421,0.83819451
ENSG00000125484,685.6555091,-0.173634588,0.210426028,-0.82515737,0.409282253,0.798417078
ENSG00000135250,3519.884277,-0.173677652,0.309088725,-0.561902258,0.574182615,0.880568903
ENSG00000111897,16057.26334,-0.173773586,0.272086648,-0.638670024,0.523037617,0.855513058
ENSG00000129292,634.7500162,-0.173851985,0.198829413,-0.8743776,0.381912652,0.782957156
ENSG00000009335,1201.890371,-0.173966054,0.246092283,-0.706913893,0.47961999,0.835353223
ENSG00000070540,174.7627806,-0.174037762,0.255053304,-0.682358389,0.495012361,0.843906554
ENSG00000229809,255.5025831,-0.174107881,0.267787769,-0.650171145,0.515581678,0.852801912
ENSG00000170088,867.732963,-0.174216088,0.140349594,-1.241300981,0.214494583,0.6613321
ENSG00000109270,1137.443716,-0.174230576,0.146410253,-1.190016224,0.234040015,0.677652835
ENSG00000105404,2232.81756,-0.174277406,0.245540208,-0.709771353,0.477845936,0.834413413
ENSG00000198521,232.9963547,-0.174315102,0.26784197,-0.650813248,0.515167047,0.852538305
ENSG00000266053,40.2631061,-0.17434267,0.316627744,-0.550623479,0.581891811,0.883200136
ENSG00000116455,387.9687861,-0.174386923,0.16093779,-1.083567281,0.278556704,0.714466627
ENSG00000125743,2075.875076,-0.174411559,0.207061676,-0.842316948,0.399610567,0.7931055
ENSG00000131620,25.17362768,-0.174426215,0.341733229,-0.510416312,0.609759831,0.894075168
ENSG00000123154,326.411406,-0.174426626,0.213242709,-0.817972283,0.413373014,0.800204953
ENSG00000186297,1500.220102,-0.174431579,0.29712767,-0.587059358,0.557163842,0.871126357
ENSG00000181852,2411.325252,-0.174469237,0.283497886,-0.61541636,0.53827979,0.862612187
ENSG00000148429,194.8100896,-0.174475614,0.232819678,-0.74940235,0.453614735,0.825678055
ENSG00000126581,1197.784504,-0.174522485,0.258202557,-0.675913078,0.499095834,0.845935091
ENSG00000164631,491.7734836,-0.174593196,0.202084892,-0.863959668,0.387610047,0.786940663
ENSG00000118156,15.58251765,-0.174596566,0.416882054,-0.418815261,0.675351151,0.917369838
ENSG00000115170,312.9468823,-0.174600967,0.200649278,-0.870179891,0.384202103,0.784112841
ENSG00000139625,1116.739808,-0.174644504,0.188296587,-0.927496913,0.353668594,0.764238647
ENSG00000100994,9025.544535,-0.174647171,0.278242144,-0.627680511,0.530213255,0.858256949
ENSG00000175203,3905.388165,-0.174750794,0.173688141,-1.006118169,0.31435873,0.740781156
ENSG00000214717,865.9945302,-0.174757759,0.249506406,-0.700413916,0.483668848,0.837686613
ENSG00000136940,340.4557108,-0.174860223,0.181996968,-0.960786461,0.336659547,0.754808549
ENSG00000294550,37.98908598,-0.174870889,0.405610191,-0.431130414,0.666373548,0.91382029
ENSG00000039523,2296.712394,-0.174876112,0.148939217,-1.174144158,0.240337289,0.682097168
ENSG00000184220,560.6627624,-0.174904585,0.213564384,-0.818978251,0.412798822,0.799829401
ENSG00000187566,112.6334995,-0.174905609,0.338493378,-0.516717964,0.605353054,0.892118095
ENSG00000120327,255.0546892,-0.174922504,0.17827792,-0.981178736,0.326504608,0.74806852
ENSG00000165566,2895.662401,-0.174924285,0.209248153,-0.835965732,0.403174181,0.795354766
ENSG00000144668,300.0332278,-0.174934003,0.218138512,-0.801940019,0.422587655,0.807411656
ENSG00000169570,173.6623673,-0.174954137,0.216673029,-0.807456924,0.419403282,0.80483898
ENSG00000005238,839.7595473,-0.174959409,0.21235078,-0.82391696,0.409986743,0.798712727
ENSG00000291075,292.5367586,-0.174975568,0.225883646,-0.774626985,0.438560107,0.815450973
ENSG00000059915,13712.02258,-0.17502977,0.183994288,-0.951278281,0.341463129,0.756967907
ENSG00000198018,71.74284359,-0.175074575,0.351646249,-0.4978713,0.618574758,0.896242306
ENSG00000118363,2379.655265,-0.175099898,0.107972553,-1.621707485,0.104865995,0.529395852
ENSG00000103343,210.7696358,-0.175112609,0.221674833,-0.789952589,0.429555457,0.810256997
ENSG00000147465,196.540876,-0.175221339,0.25571992,-0.685208017,0.493212666,0.843255533
ENSG00000279246,11.83575107,-0.175280759,0.512538499,-0.341985548,0.732361769,0.935844569
ENSG00000174373,950.9041757,-0.175290523,0.150484196,-1.164843409,0.244082384,0.685515835
ENSG00000185220,47.36007293,-0.175320767,0.276542508,-0.633974026,0.526097773,0.857327764
ENSG00000139200,4296.264429,-0.175418098,0.212392099,-0.825916307,0.40885157,0.798417078
ENSG00000224877,655.204942,-0.175435636,0.289475871,-0.606045802,0.544484339,0.865089072
ENSG00000061918,3461.231357,-0.175441412,0.257055191,-0.682504839,0.494919784,0.843906554
ENSG00000140943,1628.955578,-0.175490461,0.102362692,-1.714398647,0.086455537,0.499244174
ENSG00000160460,2529.139962,-0.175505367,0.15108893,-1.161603084,0.245396729,0.686516204
ENSG00000102390,197.1321851,-0.175526039,0.15565748,-1.127642815,0.259470797,0.6979429
ENSG00000170776,884.0658263,-0.17553613,0.301506534,-0.58219677,0.560434149,0.873282871
ENSG00000110171,840.7554118,-0.17556625,0.143195877,-1.2260566,0.220177376,0.665513618
ENSG00000168906,1954.536842,-0.175639483,0.224036478,-0.783977164,0.43305351,0.812468803
ENSG00000203930,3809.73264,-0.175686695,0.302903505,-0.580008789,0.561908691,0.874572886
ENSG00000305887,156.4481668,-0.175688491,0.44170498,-0.397750759,0.690813917,0.92267711
ENSG00000100028,2200.206963,-0.17573722,0.201452597,-0.872350234,0.383017341,0.78355143
ENSG00000124588,716.9260604,-0.175758977,0.14599296,-1.203886657,0.22863339,0.672209886
ENSG00000173137,106.6717248,-0.175791557,0.210555342,-0.834894782,0.403776953,0.795371069
ENSG00000141582,675.9748654,-0.175816878,0.153746188,-1.143552768,0.252809159,0.691591049
ENSG00000104722,16744.23983,-0.175835353,0.270038465,-0.651149283,0.514950126,0.852538305
ENSG00000178385,1417.264332,-0.175855122,0.19230773,-0.914446457,0.3604823,0.767485677
ENSG00000137842,295.5815399,-0.175881636,0.169796843,-1.035835724,0.300278788,0.730009934
ENSG00000172613,160.899698,-0.175959903,0.220814404,-0.796867866,0.425527775,0.808767607
ENSG00000152082,2845.643478,-0.175972646,0.246980816,-0.712495199,0.476158183,0.834033305
ENSG00000049769,1968.014335,-0.176102919,0.170209659,-1.034623533,0.30084476,0.730009934
ENSG00000121579,1419.178616,-0.176207595,0.270756696,-0.650796813,0.515177658,0.852538305
ENSG00000054118,1625.465622,-0.176260713,0.151358965,-1.164521133,0.244212884,0.685515835
ENSG00000167774,180.2774717,-0.176281543,0.240375864,-0.733357917,0.463340159,0.828393784
ENSG00000136478,2296.470014,-0.176322199,0.209017149,-0.843577669,0.398905447,0.792869593
ENSG00000170509,16.82185077,-0.176333532,0.441027408,-0.39982443,0.689285835,0.922452226
